date,Berlin_Gesundbrunnen.in,Berlin_Gesundbrunnen.out,Berlin_Hbf.in,Berlin_Hbf.out,Berlin_Südkreuz.in,Berlin_Südkreuz.out,Halle(Saale)Hbf.in,Halle(Saale)Hbf.out,Erfurt_Hbf.in,Erfurt_Hbf.out,Nürnberg_Hbf.in,Nürnberg_Hbf.out,München_Hbf.in,München_Hbf.out
2024-05-30,-1.0,0.0,0.0,4.0,4.0,5.0,2.0,3.0,8.0,9.0,16.0,15.0,10.0,-1.0
2024-05-29,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,24.0,24.0,18.0,-1.0
2024-05-28,-1.0,8.0,7.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,21.0,22.0,20.0,-1.0
2024-05-27,-1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,2.0,-1.0
