train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 375,Freiburg(Breisgau) Hbf,21:49,Basel SBB,21:07,10
ICE 266,Freiburg(Breisgau) Hbf,21:56,Basel SBB,21:14,21
EC 459,Freiburg(Breisgau) Hbf,09:24,Praha hl.n.,21:58,1
EN 12,Freiburg(Breisgau) Hbf,05:28,Leipzig Hbf,21:58,90
EN 40459,Freiburg(Breisgau) Hbf,09:24,Praha hl.n.,21:58,1
IC 60409,Freiburg(Breisgau) Hbf,08:20,Berlin Hbf,21:58,
NJ 409,Freiburg(Breisgau) Hbf,08:20,Berlin Hbf,21:58,
ICE 203,Freiburg(Breisgau) Hbf,22:55,Basel SBB,22:08,8
ICE 1171,Freiburg(Breisgau) Hbf,23:04,Basel SBB,22:17,
ICE 2873,Freiburg(Breisgau) Hbf,23:04,Basel SBB,22:17,29
ICE 377,Freiburg(Breisgau) Hbf,23:59,Basel SBB,23:09,11
