train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 803,Hamburg Dammtor,23:09,Nürnberg Hbf,17:28,3
ICE 508,Hamburg Dammtor,17:40,Hamburg-Altona,17:32,8
ICE 617,Hamburg Dammtor,00:25,Stuttgart Hbf,17:38,2
IC 2075,Hamburg Dammtor,20:17,Berlin Gesundbrunnen,17:45,20
IC 2077,Hamburg Dammtor,20:17,Berlin Gesundbrunnen,17:45,20
ICE 610,Hamburg Dammtor,18:30,Hamburg-Altona,18:21,FALSE
ICE 1607,Hamburg Dammtor,22:29,Erfurt Hbf,18:27,3
ICE 708,Hamburg Dammtor,18:38,Hamburg-Altona,18:30,46
ICE 207,Hamburg Dammtor,22:49,Köln Hbf,18:37,FALSE
ICE 74,Hamburg Dammtor,19:43,Kiel Hbf,18:43,39
IC 2073,Hamburg Dammtor,21:00,Berlin Gesundbrunnen,18:44,3
IC 2082,Hamburg Dammtor,19:21,Hamburg-Altona,19:14,24
IC 2084,Hamburg Dammtor,19:21,Hamburg-Altona,19:14,24
ICE 108,Hamburg Dammtor,19:30,Hamburg-Altona,19:21,7
ICE 699,Hamburg Dammtor,08:08,München Hbf,19:28,FALSE
ICE 506,Hamburg Dammtor,19:41,Hamburg-Altona,19:31,37
ICE 619,Hamburg Dammtor,06:03,München Hbf,19:38,FALSE
ICE 1030,Hamburg Dammtor,20:05,Hamburg-Altona,19:57,21
ICE 518,Hamburg Dammtor,20:30,Hamburg-Altona,20:21,23
ICE 609,Hamburg Dammtor,22:36,Berlin Südkreuz,20:27,FALSE
ICE 706,Hamburg Dammtor,20:39,Hamburg-Altona,20:30,10
ICE 209,Hamburg Dammtor,00:47,Köln Hbf,20:38,
EC 8,Hamburg Dammtor,21:30,Hamburg-Altona,21:21,50
ICE 504,Hamburg Dammtor,21:40,Hamburg-Altona,21:32,29
ICE 1514,Hamburg Dammtor,21:49,Hamburg-Altona,21:37,29
ICE 805,Hamburg Dammtor,00:10,Berlin Ostbahnhof,21:42,FALSE
IC 60471,Hamburg Dammtor,10:05,Zürich HB,22:01,3
NJ 471,Hamburg Dammtor,10:05,Zürich HB,22:01,3
ICE 516,Hamburg Dammtor,22:30,Hamburg-Altona,22:21,37
ICE 90,Hamburg Dammtor,22:34,Hamburg-Altona,22:27,103
ICE 921,Hamburg Dammtor,07:02,Frankfurt(Main)Hbf,22:37,31
ICE 907,Hamburg Dammtor,01:11,Berlin Ostbahnhof,22:44,
EC 6,Hamburg Dammtor,23:30,Hamburg-Altona,23:22,36
ICE 502,Hamburg Dammtor,23:49,Hamburg-Altona,23:41,26
