train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
IC 296,Fürth(Bay)Hbf,08:37,Rostock Hbf,00:33,4
IC 297,Fürth(Bay)Hbf,10:47,Wien Hbf,04:54,8
