train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 1179,Greifswald,10:16,Hamburg Hbf,07:03,
ICE 1071,Greifswald,10:19,Berlin Südkreuz,07:38,3
ICE 1073,Greifswald,12:18,Berlin Südkreuz,09:38,
ICE 1711,Greifswald,19:03,München Hbf,11:40,
ICE 1636,Greifswald,13:00,Ostseebad Binz,11:48,
ICE 1040,Greifswald,15:59,Berlin Gesundbrunnen,13:38,
ICE 1075,Greifswald,16:13,Berlin Südkreuz,13:38,
ICE 1076,Greifswald,15:36,Ostseebad Binz,14:12,28
ICE 1715,Greifswald,16:53,Prenzlau,15:41,
ICE 1710,Greifswald,17:33,Ostseebad Binz,16:10,FALSE
ICE 1077,Greifswald,18:52,Prenzlau,17:39,
ICE 1072,Greifswald,19:29,Ostseebad Binz,18:12,2
ICE 1070,Greifswald,20:33,Stralsund Hbf,20:12,3
