train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 1545,Geilenkirchen,13:02,Berlin Ostbahnhof,07:31,4
ICE 757,Geilenkirchen,15:02,Berlin Ostbahnhof,09:31,2
