train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 618,München Hbf,11:23,Kiel Hbf,00:01,2
IC 460,München Hbf,05:22,Stuttgart Hbf,02:38,
ICE 616,München Hbf,12:30,Hamburg-Altona,03:18,6
ICE 888,München Hbf,10:21,Hamburg Hbf,04:13,1
ICE 822,München Hbf,09:46,Düsseldorf Hbf,04:48,
ICE 1068,München Hbf,07:52,Karlsruhe Hbf,05:00,
ICE 804,München Hbf,13:48,Kiel Hbf,05:06,
ICE 684,München Hbf,11:22,Hamburg Hbf,05:14,
ICE 614,München Hbf,14:30,Hamburg-Altona,05:32,1
ICE 1122,München Hbf,10:07,Düsseldorf Hbf,05:34,3
ICE 1098,München Hbf,09:40,Frankfurt(Main)Hbf,05:44,
ICE 1008,München Hbf,12:03,Hamburg-Altona,05:53,
ICE 820,München Hbf,10:50,Düsseldorf Hbf,05:53,
ICE 886,München Hbf,12:21,Hamburg Hbf,06:14,
IC 265,München Hbf,07:01,Rosenheim,06:22,
RJX 265,München Hbf,10:32,Wien Hbf,06:22,
ICE 1012,München Hbf,12:05,Dortmund Hbf,06:26,6
ICE 692,München Hbf,15:00,Berlin Hbf,06:41,1
ICE 728,München Hbf,11:47,Düsseldorf Hbf,06:47,1
ICE 9576,München Hbf,09:51,Karlsruhe Hbf,06:49,
TGV 9576,München Hbf,12:33,Paris Est,06:49,1
ICE 1114,München Hbf,10:57,Berlin Hbf,06:52,
EC 198,München Hbf,10:27,Zürich HB,06:54,
ECE 198,München Hbf,10:27,Zürich HB,06:54,1
ICE 602,München Hbf,13:41,Hamburg-Altona,06:57,
ICE 802,München Hbf,14:39,Hamburg-Altona,07:13,
ICE 682,München Hbf,13:22,Hamburg Hbf,07:18,11
RJX 61,München Hbf,14:19,Budapest-Keleti,07:23,
ICE 612,München Hbf,17:22,Kiel Hbf,07:28,
EC 1281,München Hbf,09:18,Innsbruck Hbf,07:34,
EC 1289,München Hbf,08:58,Jenbach,07:34,
EC 81,München Hbf,14:10,Bologna Centrale,07:34,1
IC 1296,München Hbf,11:40,Frankfurt(Main)Hbf,07:46,
ICE 726,München Hbf,12:48,Düsseldorf Hbf,07:47,
WB 959,München Hbf,11:52,Wien Westbahnhof,07:49,
ICE 1006,München Hbf,14:06,Hamburg-Altona,07:56,
IC 111,München Hbf,09:50,Freilassing,08:16,
RJ 111,München Hbf,13:19,Klagenfurt Hbf,08:16,1
ICE 882,München Hbf,14:22,Hamburg Hbf,08:20,1
ICE 1010,München Hbf,14:10,Dortmund Hbf,08:28,
ICE 1694,München Hbf,13:56,Berlin Hbf,08:39,
ICE 690,München Hbf,17:00,Berlin Hbf,08:46,3
ICE 724,München Hbf,13:51,Düsseldorf Hbf,08:47,
ICE 1600,München Hbf,15:39,Hamburg-Altona,08:50,FALSE
ICE 1710,München Hbf,17:33,Ostseebad Binz,08:50,FALSE
ICE 1112,München Hbf,12:57,Berlin Hbf,08:52,
EC 196,München Hbf,12:27,Zürich HB,08:54,
ECE 196,München Hbf,12:27,Zürich HB,08:54,1
ICE 568,München Hbf,11:52,Karlsruhe Hbf,09:03,4
ICE 680,München Hbf,15:39,Hamburg Hbf,09:18,1
ICE 610,München Hbf,18:30,Hamburg-Altona,09:27,
RJX 63,München Hbf,16:19,Budapest-Keleti,09:29,
EC 83,München Hbf,17:33,Rimini,09:34,4
