train_number,from_station,from_time,from_delay,to_station,to_time,to_delay
ICE 907,Wittenberge,01:11,Berlin Ostbahnhof,00:02,
ICE 608,Wittenberge,07:41,Hamburg-Altona,06:21,1
ICE 701,Wittenberge,12:42,München Hbf,06:31,10
EC 173,Wittenberge,20:28,Budapest-Nyugati,08:01,10
IC 2070,Wittenberge,09:24,Hamburg-Altona,08:01,
IC 2230,Wittenberge,09:47,Hamburg Hbf,08:42,6
IC 2235,Wittenberge,12:15,Leipzig Hbf,09:49,6
EC 379,Wittenberge,15:24,Praha hl.n.,10:01,10
ICE 870,Wittenberge,11:28,Hamburg-Altona,10:01,1
IC 2238,Wittenberge,12:14,Warnemünde,10:11,FALSE
EC 175,Wittenberge,17:24,Praha hl.n.,12:01,2
ICE 934,Wittenberge,13:25,Hamburg-Altona,12:01,1
EC 176,Wittenberge,15:24,Hamburg-Altona,14:01,9
EC 177,Wittenberge,19:24,Praha hl.n.,14:01,13
IC 2239,Wittenberge,18:15,Leipzig Hbf,15:49,FALSE
IC 2911,Wittenberge,18:15,Leipzig Hbf,15:49,1
EC 174,Wittenberge,19:15,Flensburg,16:01,2
ICE 939,Wittenberge,17:06,Berlin Südkreuz,16:01,26
EC 378,Wittenberge,20:22,Kiel Hbf,18:01,4
ICE 871,Wittenberge,21:07,Dresden Hbf,18:01,12
IC 2234,Wittenberge,20:06,Rostock Hbf,18:11,FALSE
IC 2233,Wittenberge,19:26,Magdeburg Hbf,18:15,5
ICE 803,Wittenberge,23:09,Nürnberg Hbf,18:33,11
EC 172,Wittenberge,21:35,Hamburg-Altona,20:01,42
IC 2073,Wittenberge,21:00,Berlin Gesundbrunnen,20:01,11
ICE 502,Wittenberge,23:49,Hamburg-Altona,22:29,4
ICE 805,Wittenberge,00:10,Berlin Ostbahnhof,23:03,16
ICE 700,Wittenberge,00:48,Hamburg-Altona,23:29,7
